MR,ML,SU,Microphone,Eye,ECG,PressureSensor
-0.053576,0.38923,-0.1761,-0.00046182,0.0014482,0.18349,
-0.063753,0.2935,-0.10047,-0.00044906,0.0014819,0.18348,
-0.064702,0.19738,-0.034309,-0.0004282,0.0015206,0.18348,
-0.073159,0.13057,-0.059206,-0.00042009,0.0014911,0.18347,
-0.091883,0.093244,-0.08426,-0.00039697,0.001446,0.18345,
-0.10547,0.08949,-0.054547,-0.0004251,0.0013835,0.18344,
-0.10099,0.15286,-0.032783,-0.00043249,0.001315,0.18344,
-0.084213,0.31002,-0.026658,-0.00041234,0.0013074,0.18345,
-0.073198,0.5317,0.038902,-0.00043166,0.0013583,0.18345,
-0.078547,0.73101,0.11931,-0.00046444,0.0014285,0.18346,
-0.093167,0.80397,0.049656,-0.00048029,0.0014598,0.18347,
-0.10244,0.68354,-0.19511,-0.0004859,0.0014625,0.18346,
-0.1008,0.37848,-0.44719,-0.00049281,0.0014703,0.18345,
-0.094042,-0.040833,-0.57325,-0.00050557,0.0015347,0.18344,
-0.089037,-0.50508,-0.5606,-0.00051999,0.0016124,0.18343,
-0.089397,-0.9804,-0.4142,-0.00049758,0.0016837,0.18344,
-0.10059,-1.4356,-0.17844,-0.00043964,0.0017308,0.18344,
-0.12673,-1.8085,-0.0053323,-0.00043237,0.001667,0.18346,
-0.15699,-2.0249,0.0086086,-0.00042295,0.0016004,0.18347,
-0.16911,-2.0336,-0.0048292,-0.0004133,0.001618,0.18346,
-0.15671,-1.8248,0.12795,-0.00039899,0.0016521,0.18345,
-0.13802,-1.4436,0.32059,-0.00040102,0.0016756,0.18342,
-0.12394,-0.98524,0.31017,-0.0004189,0.0016624,0.18341,
-0.096355,-0.53993,0.03213,-0.0004245,0.0015938,0.18342,
-0.038468,-0.1293,-0.24345,-0.00038636,0.0014967,0.18342,
0.033255,0.29308,-0.18199,-0.00038302,0.001416,0.18341,
0.092152,0.77182,0.27049,-0.00045407,0.0013365,0.1834,
0.13728,1.2648,0.81605,-0.00054407,0.0012661,0.1834,
0.18086,1.614,1.0677,-0.00054586,0.0012569,0.1834,
0.21897,1.6372,0.90085,-0.00048661,0.0012634,0.18341,
0.24048,1.3009,0.5164,-0.00044489,0.0012012,0.18342,
0.24873,0.78577,0.14641,-0.00044012,0.0011042,0.18344,
0.25161,0.34266,-0.18838,-0.00046968,0.0010351,0.18343,
0.24398,0.10311,-0.5482,-0.00045002,0.0010813,0.18343,
0.21812,0.027965,-0.85132,-0.00040483,0.0012722,0.18342,
0.18076,-0.044096,-0.95116,-0.00038207,0.0014637,0.18341,
0.14619,-0.30718,-0.8433,-0.00040042,0.0014869,0.1834,
0.11859,-0.81978,-0.63741,-0.00043464,0.0014864,0.18339,
0.089167,-1.3821,-0.41104,-0.00041592,0.0015025,0.18338,
0.04826,-1.6948,-0.22365,-0.00038946,0.0015186,0.18337,
-0.0033743,-1.6711,-0.14878,-0.00037515,0.0015683,0.18338,
-0.057763,-1.4879,-0.15364,-0.00037992,0.0016551,0.18336,
-0.11336,-1.3294,-0.084064,-0.00045347,0.0017279,0.18334,
-0.17573,-1.2102,0.10586,-0.00053525,0.0017076,0.18332,
-0.23991,-1.0522,0.25429,-0.00050855,0.0016044,0.18331,
-0.28497,-0.79825,0.22647,-0.0004164,0.001501,0.18331,
-0.29443,-0.42829,0.10631,-0.0003891,0.0015055,0.18329,
-0.27093,0.029105,0.06605,-0.00043797,0.0015782,0.18327,
-0.2251,0.47647,0.1606,-0.00048053,0.0016392,0.18326,
-0.16413,0.80988,0.30968,-0.00046384,0.0017056,0.18326,
-0.096295,1.0072,0.40148,-0.00038791,0.0017285,0.18325,
-0.032179,1.1087,0.38328,-0.0003345,0.001676,0.18324,
0.025947,1.1348,0.2949,-0.00036371,0.0016177,0.18323,
0.08541,1.0762,0.22086,-0.00042295,0.0016067,0.18321,
0.14826,0.93929,0.20115,-0.00043106,0.0016102,0.1832,
0.20395,0.74747,0.20562,-0.00040531,0.0016,0.18322,
0.2419,0.50811,0.19004,-0.0003798,0.0015975,0.18323,
0.26294,0.2282,0.15037,-0.00038123,0.0014935,0.18321,
0.27218,-0.028862,0.12127,-0.00041771,0.001258,0.18317,
0.26815,-0.12876,0.13012,-0.00046265,0.0010655,0.18316,
0.24747,0.081339,0.1542,-0.00046492,0.0010509,0.18317,
0.21456,0.6774,0.14188,-0.00045025,0.0010825,0.18317,
0.17694,1.5286,0.089011,-0.00044394,0.0011197,0.18317,
0.13451,2.239,0.062106,-0.00043774,0.0011772,0.18313,
0.084361,2.3699,0.11008,-0.0004406,0.0012338,0.1831,
0.032969,1.8482,0.17766,-0.00044894,0.0012599,0.18309,
-0.0090951,1.0412,0.16102,-0.00043249,0.0012803,0.18309,
-0.042456,0.31985,0.047251,-0.00038922,0.001354,0.18309,
-0.075269,-0.28242,-0.062081,-0.00037181,0.0014631,0.18309,
-0.10609,-0.85364,-0.083349,-0.00038648,0.0016404,0.1831,
-0.125,-1.298,-0.043463,-0.00041056,0.0018007,0.18309,
-0.13178,-1.4707,-0.0086451,-0.00040603,0.0017749,0.1831,
-0.13861,-1.4162,0.010995,-0.00037479,0.001672,0.18309,
-0.1519,-1.241,0.033736,-0.00037181,0.0015764,0.18309,
-0.16302,-0.90753,0.042247,-0.00040472,0.0015459,0.18311,
-0.16206,-0.36315,0.010926,-0.00042808,0.0014963,0.18311,
-0.1516,0.25564,-0.041136,-0.00046301,0.0013337,0.18311,
-0.14097,0.75261,-0.078344,-0.00045967,0.001143,0.18314,
-0.13299,1.1352,-0.10116,-0.00042677,0.0010343,0.18314,
-0.12343,1.5772,-0.1296,-0.0004133,0.00099576,0.18313,
-0.11033,2.1328,-0.16187,-0.00042999,0.00098097,0.18314,
-0.09772,2.6087,-0.18498,-0.00044382,0.0010426,0.18313,
-0.091177,2.736,-0.20328,-0.00044608,0.0012021,0.18311,
-0.092295,2.3992,-0.22576,-0.00042105,0.0013827,0.1831,
-0.096685,1.671,-0.2432,-0.0003655,0.00155,0.18312,
-0.097014,0.68313,-0.24373,-0.00036407,0.001768,0.18312,
-0.08973,-0.46295,-0.23866,-0.00039899,0.0019865,0.18311,
-0.077498,-1.6463,-0.25008,-0.00040519,0.0021111,0.18312,
-0.063779,-2.6717,-0.27607,-0.0003866,0.0021513,0.18313,
-0.048813,-3.3411,-0.28719,-0.00040281,0.0020596,0.18313,
-0.032992,-3.5565,-0.26362,-0.0004133,0.001902,0.18312,
-0.019981,-3.3198,-0.21884,-0.0004195,0.0018158,0.1831,
-0.01392,-2.6994,-0.1694,-0.00044584,0.0017763,0.18309,
-0.015436,-1.8601,-0.098212,-0.00047243,0.0016791,0.1831,
-0.020576,-1.0459,0.016575,-0.00045741,0.0016108,0.18313,
-0.02262,-0.42916,0.14551,-0.00042295,0.0016139,0.1831,
-0.016591,0.0032756,0.22969,-0.00042844,0.0016302,0.18306,
-0.0029725,0.36682,0.26335,-0.00044477,0.0016007,0.18304,
0.013535,0.72906,0.29816,-0.00045586,0.0015717,0.18304,
0.026929,1.0853,0.34449,-0.00043416,0.0015292,0.18304,
0.031149,1.4063,0.32694,-0.00037789,0.0014751,0.18304,
0.024506,1.6256,0.1833,-0.0003562,0.0014312,0.18302,
0.015695,1.6331,-0.031701,-0.00037718,0.0014588,0.183,
0.017885,1.3807,-0.19265,-0.00041032,0.0014876,0.183,
0.032331,0.97278,-0.24066,-0.00040209,0.0015099,0.18301,
0.045485,0.56624,-0.23966,-0.00040376,0.0015669,0.18301,
0.047812,0.21217,-0.29047,-0.00044715,0.0016068,0.18302,
0.048256,-0.10509,-0.4053,-0.00049424,0.0016226,0.18303,
0.062683,-0.31635,-0.50262,-0.00049424,0.0016043,0.18303,
0.092253,-0.30253,-0.5387,-0.00045848,0.0015576,0.18301,
0.12156,-0.093759,-0.56087,-0.00041211,0.0014825,0.18298,
0.1384,0.10538,-0.55812,-0.00042021,0.0014554,0.18298,
0.14739,0.14128,-0.38073,-0.00046492,0.0014756,0.18298,
0.15911,0.051997,0.03339,-0.00045133,0.0014759,0.18296,
0.17258,-0.069521,0.4599,-0.00041556,0.0015167,0.18295,
0.17719,-0.22541,0.62048,-0.0003953,0.0016122,0.18296,
0.16931,-0.43434,0.52684,-0.00040281,0.0016998,0.18298,
0.1569,-0.61757,0.3764,-0.00040376,0.0017023,0.18299,
0.14762,-0.6788,0.20446,-0.00042558,0.0016241,0.18299,
0.14058,-0.61267,-0.088032,-0.00042927,0.0015707,0.18298,
0.13231,-0.44143,-0.41094,-0.00041342,0.0015419,0.18297,
0.12297,-0.1452,-0.48807,-0.00040972,0.001546,0.18298,
0.11236,0.2448,-0.23637,-0.00044143,0.0015641,0.18299,
0.094856,0.57721,0.088358,-0.00047863,0.0015559,0.18298,
0.065233,0.70843,0.21708,-0.00048089,0.0015497,0.18298,
0.02867,0.63972,0.16941,-0.00043869,0.0015582,0.18297,
-0.00026118,0.45763,0.12855,-0.00041986,0.0015548,0.18298,
-0.011403,0.20562,0.15893,-0.00043762,0.0015286,0.18297,
-0.0091338,-0.10778,0.1813,-0.00045753,0.0015386,0.18297,
-0.0053351,-0.42465,0.13888,-0.00045621,0.0015763,0.18296,
-0.005391,-0.65272,0.05805,-0.00040674,0.0016383,0.18294,
-0.0067829,-0.7595,-0.018378,-0.00037444,0.001681,0.18291,
-0.0082028,-0.78821,-0.067379,-0.00039625,0.0016764,0.18289,
-0.010996,-0.77931,-0.073471,-0.00040996,0.0016319,0.18289,
-0.012175,-0.72756,-0.036259,-0.00038624,0.0016142,0.18288,
-0.0058191,-0.61856,0.019888,-0.00039804,0.0016112,0.18284,
0.0060102,-0.46081,0.06808,-0.00046968,0.0015956,0.1828,
0.011724,-0.27603,0.097166,-0.00052857,0.0015608,0.1828,
0.0037968,-0.089097,0.10378,-0.00048745,0.0015391,0.18279,
-0.011287,0.076801,0.090774,-0.00039947,0.0015416,0.18278,
-0.021008,0.21524,0.077418,-0.00038803,0.0015681,0.18278,
-0.021801,0.33017,0.088044,-0.00045967,0.0015996,0.18277,
-0.021711,0.40105,0.12386,-0.00048041,0.0016094,0.18278,
-0.028779,0.38439,0.15968,-0.00042307,0.0016176,0.1828,
-0.040709,0.26881,0.17586,-0.00036526,0.0016109,0.1828,
-0.047822,0.10393,0.18661,-0.00038576,0.0016028,0.1828,
-0.044415,-0.039727,0.22096,-0.00044119,0.00158,0.18281,
-0.03554,-0.1203,0.26952,-0.00045526,0.0015811,0.18279,
-0.031935,-0.12715,0.27584,-0.00041902,0.0015866,0.18278,
-0.037051,-0.059546,0.2077,-0.00037253,0.0015615,0.1828,
-0.040858,0.076256,0.11453,-0.00039709,0.0014986,0.18281,
-0.03164,0.25367,0.074776,-0.00051355,0.0014523,0.18281,
-0.012425,0.419,0.1008,-0.00055265,0.0015068,0.1828,
0.0030932,0.504,0.13615,-0.000458,0.0015582,0.1828,
0.010617,0.46083,0.13745,-0.0003494,0.0015513,0.18281,
0.0194,0.2958,0.11712,-0.00037122,0.0015162,0.18279,
0.034381,0.061516,0.10329,-0.00047195,0.0014775,0.18278,
0.047445,-0.17935,0.094405,-0.0004884,0.001465,0.18278,
0.05124,-0.36955,0.069591,-0.00041413,0.0014673,0.18277,
0.048763,-0.46642,0.026862,-0.00035334,0.0015012,0.18275,
0.042849,-0.47755,-0.007393,-0.00036848,0.0015345,0.18274,
0.028186,-0.46445,-0.009303,-0.00042021,0.001542,0.18272,
0.0017227,-0.4692,0.010702,-0.00042939,0.0015634,0.1827,
-0.027534,-0.46692,0.019031,-0.00037587,0.0015969,0.18268,
-0.046224,-0.4302,0.0028435,-0.00035,0.0016556,0.18268,
-0.050519,-0.39597,-0.014103,-0.00041032,0.0017256,0.1827,
-0.049402,-0.41636,-0.0081737,-0.00050628,0.0017897,0.18272,
-0.054348,-0.48509,0.012402,-0.00051117,0.0018213,0.18273,
-0.064763,-0.56713,0.028469,-0.00039184,0.0017833,0.18274,
-0.066962,-0.65393,0.039273,-0.0003109,0.0017307,0.18274,
-0.052795,-0.71614,0.048994,-0.00038791,0.0016935,0.18274,
-0.033658,-0.64938,0.047336,-0.00048876,0.001621,0.18274,
-0.027386,-0.3799,0.026156,-0.00046849,0.0015491,0.18273,
-0.037336,-0.01515,-0.0073986,-0.00036335,0.0015241,0.18271,
-0.053875,0.23411,-0.049993,-0.0003159,0.0015471,0.18268,
-0.069515,0.30294,-0.10539,-0.00036263,0.0015727,0.18266,
-0.081914,0.32304,-0.1569,-0.00041068,0.0015876,0.18265,
-0.088155,0.39824,-0.17028,-0.00036657,0.0015821,0.18266,
-0.087467,0.47204,-0.13657,-0.00031567,0.0015532,0.18266,
-0.086614,0.48248,-0.08501,-0.00036526,0.0015355,0.18269,
-0.092401,0.51732,-0.047253,-0.00050747,0.0015265,0.1827,
-0.098857,0.71403,-0.028162,-0.00054204,0.0015128,0.18269,
-0.090509,1.0789,-0.0081999,-0.0004108,0.0015175,0.18268,
-0.061332,1.485,0.035352,-0.00028503,0.0015049,0.1827,
-0.023925,1.8032,0.094281,-0.00033867,0.0014619,0.18269,
0.0041402,1.9624,0.11702,-0.00047541,0.0014049,0.18267,
0.017094,1.9062,0.064193,-0.00048184,0.0013739,0.18267,
0.019246,1.583,-0.025951,-0.00036228,0.0013783,0.18266,
0.013533,1.026,-0.077314,-0.00029874,0.001412,0.18265,
0.00016419,0.38343,-0.081755,-0.00033092,0.0015072,0.18262,
-0.017799,-0.19969,-0.10283,-0.00041127,0.0015678,0.18257,
-0.037028,-0.69182,-0.1669,-0.00041437,0.0015901,0.18256,
-0.060218,-1.1213,-0.22228,-0.00034845,0.0016536,0.18256,
-0.089979,-1.4777,-0.22622,-0.00031388,0.0016882,0.18253,
-0.11595,-1.7172,-0.20285,-0.00040579,0.0016795,0.1825,
-0.11887,-1.8187,-0.18684,-0.0004952,0.0017046,0.18249,
-0.093026,-1.8205,-0.17328,-0.00045598,0.0017991,0.18249,
-0.056993,-1.8306,-0.15799,-0.00032425,0.0018646,0.18248,
-0.034741,-1.9407,-0.17108,-0.00030196,0.001826,0.18248,
-0.031123,-2.0756,-0.22642,-0.00040722,0.0017217,0.18249,
-0.033201,-2.0094,-0.27538,-0.00045192,0.0016085,0.18249,
-0.030892,-1.5947,-0.25341,-0.00039005,0.0015093,0.1825,
-0.026001,-0.91565,-0.15225,-0.00031066,0.0014197,0.18252,
-0.022553,-0.19429,-0.017894,-0.00033307,0.0013659,0.18254,
-0.02026,0.37443,0.10093,-0.0003978,0.0014471,0.18255,
-0.020147,0.69946,0.17711,-0.00038159,0.0015731,0.18255,
-0.026235,0.8027,0.20324,-0.00030863,0.0015677,0.18256,
-0.03798,0.7933,0.19626,-0.00031996,0.0015005,0.18258,
-0.048737,0.81087,0.19263,-0.00044966,0.0013881,0.18258,
-0.05232,0.96982,0.22165,-0.00054216,0.0013239,0.18259,
-0.043925,1.3094,0.29175,-0.00040126,0.0014507,0.18259,
-0.017912,1.7443,0.39331,-0.00020409,0.0016389,0.18258,
0.0259,2.0788,0.48111,-0.00025523,0.0017761,0.18257,
0.076646,2.1187,0.46672,-0.00048721,0.0019168,0.18257,
0.12069,1.7912,0.28589,-0.00053596,0.0019599,0.18255,
0.15158,1.1886,-0.016594,-0.00035894,0.0018708,0.18253,
0.16739,0.52234,-0.31245,-0.00021827,0.0017588,0.18252,
0.1664,-0.0011779,-0.50476,-0.00027704,0.001672,0.1825,
0.1523,-0.31785,-0.58423,-0.00041091,0.0016325,0.1825,
0.13623,-0.50768,-0.58454,-0.000453,0.001592,0.1825,
0.1255,-0.65143,-0.53144,-0.00039244,0.0015277,0.18248,
0.11574,-0.73499,-0.44142,-0.00033748,0.0014836,0.18248,
0.10017,-0.70102,-0.3349,-0.00034142,0.0015155,0.18248,
0.081338,-0.52531,-0.23433,-0.00041318,0.0015749,0.1825,
0.065223,-0.23408,-0.15885,-0.00044966,0.0015893,0.18249,
0.046765,0.093483,-0.12206,-0.00039124,0.0015903,0.18248,
0.010536,0.35469,-0.12069,-0.00032294,0.0016017,0.18247,
-0.051242,0.51907,-0.12049,-0.00036013,0.0016158,0.18248,
-0.1249,0.6692,-0.072158,-0.00042522,0.0015862,0.18248,
-0.18178,0.90014,0.040963,-0.00039577,0.0014513,0.18248,
-0.19984,1.2382,0.18064,-0.00033188,0.0012462,0.18246,
-0.1814,1.7046,0.29214,-0.000337,0.0011358,0.18243,
-0.14905,2.3446,0.34864,-0.00036252,0.0011151,0.18241,
-0.12225,3.0738,0.34493,-0.0003351,0.001106,0.18242,
-0.10039,3.5758,0.27939,-0.00028205,0.0011438,0.18243,
-0.069971,3.5133,0.1751,-0.00032032,0.0012947,0.18243,
-0.022942,2.832,0.091719,-0.0005163,0.001479,0.18242,
0.034231,1.7356,0.071599,-0.00065362,0.0016611,0.18242,
0.084547,0.40093,0.088348,-0.00043917,0.001889,0.18242,
0.11255,-1.0999,0.087618,-0.00012016,0.00216,0.18244,
0.11728,-2.6041,0.065488,-0.00018501,0.0023279,0.18244,
0.11367,-3.8185,0.067129,-0.00053489,0.0023477,0.18243,
0.11586,-4.5438,0.11712,-0.0006398,0.0021713,0.18242,
0.11886,-4.7557,0.1878,-0.00036383,0.001911,0.18241,
0.10492,-4.4322,0.23437,-0.00013781,0.0017982,0.1824,
0.070956,-3.5424,0.2351,-0.00022697,0.0017561,0.1824,
0.037377,-2.2853,0.19798,-0.00041652,0.0016555,0.18239,
0.021887,-1.1029,0.14406,-0.00049174,0.0015888,0.18238,
0.018892,-0.31781,0.085741,-0.00041592,0.0015697,0.18236,
0.015707,0.10138,0.020213,-0.00033605,0.0016005,0.18233,
0.013115,0.34705,-0.051063,-0.00036454,0.0016158,0.1823,
0.015398,0.49856,-0.10525,-0.00044525,0.0016139,0.18228,
0.01405,0.53007,-0.11675,-0.0004493,0.0016282,0.18226,
-0.0020046,0.46629,-0.090742,-0.00039196,0.0016229,0.18225,
-0.027871,0.40321,-0.0612,-0.00033605,0.0015725,0.18226,
-0.047781,0.40918,-0.048878,-0.00036383,0.0015239,0.18227,
-0.054162,0.49837,-0.033142,-0.00044596,0.0014542,0.18227,
-0.05105,0.69211,0.023099,-0.00041628,0.001381,0.18228,
-0.042305,1.011,0.12708,-0.00031972,0.0013523,0.18228,
-0.027779,1.3769,0.24344,-0.00031555,0.0013723,0.18228,
-0.01098,1.6153,0.31405,-0.00037789,0.0013586,0.18229,
-0.00043082,1.6348,0.28403,-0.00035346,0.0012717,0.18231,
0.00021048,1.5571,0.14216,-0.00028026,0.0012008,0.18232,
-0.0026273,1.5646,-0.042973,-0.00035751,0.0012482,0.18232,
-0.00090547,1.6189,-0.16505,-0.00061297,0.0013475,0.1823,
0.0056939,1.4505,-0.18224,-0.0007292,0.0014592,0.18228,
0.013074,0.89469,-0.14044,-0.00039864,0.0016384,0.18224,
0.019887,0.1301,-0.086774,-5.44E-05,0.0017054,0.18222,
0.023812,-0.53233,-0.02101,-0.00021911,0.0017484,0.18223,
0.015728,-1.0083,0.048393,-0.00064838,0.001931,0.18223,
-0.011892,-1.4259,0.070461,-0.00068593,0.0021265,0.18223,
-0.05357,-1.8308,0.018386,-0.0003227,0.0022639,0.18223,
-0.095907,-2.1118,-0.057624,-0.00010347,0.0022107,0.18223,
-0.12833,-2.1858,-0.089788,-0.00024056,0.0020289,0.18226,
-0.14183,-2.0532,-0.07451,-0.00043702,0.0019132,0.18226,
-0.12793,-1.6892,-0.055095,-0.00051022,0.0018009,0.18226,
-0.089349,-1.0923,-0.047607,-0.00043941,0.0016825,0.18225,
-0.041397,-0.44681,-0.028272,-0.00038934,0.0015554,0.18225,
0.0052295,-0.032843,0.012973,-0.00044274,0.0015211,0.18224,
0.050805,0.075799,0.043825,-0.00049853,0.0015334,0.18223,
0.091336,0.06893,0.022831,-0.00045907,0.0015602,0.18224,
0.11626,0.1107,-0.054159,-0.00038767,0.0015705,0.18223,
0.1277,0.14759,-0.14509,-0.00034237,0.0015752,0.18223,
0.14036,0.073674,-0.19594,-0.00037897,0.0015615,0.18222,
0.15646,-0.061917,-0.18614,-0.00043547,0.0015233,0.1822,
0.16352,-0.11818,-0.1388,-0.00040805,0.0015008,0.18219,
0.15856,-0.014857,-0.083801,-0.00033665,0.0015025,0.18219,
0.1488,0.27906,-0.021826,-0.0003289,0.001523,0.18219,
0.13066,0.77105,0.063377,-0.00035453,0.0015272,0.18219,
0.096501,1.3109,0.16378,-0.00029969,0.0014837,0.18218,
0.058966,1.5618,0.23237,-0.00027251,0.0014756,0.18215,
0.040419,1.317,0.21713,-0.00046337,0.0014446,0.18215,
0.040783,0.7761,0.11076,-0.00075436,0.0013531,0.18215,
0.039859,0.30793,-0.041029,-0.00065792,0.0013236,0.18213,
0.027525,0.019594,-0.18438,-0.00021362,0.001376,0.18211,
0.011202,-0.21364,-0.29436,-7.20E-05,0.0013747,0.18209,
-0.001528,-0.40668,-0.36112,-0.00041926,0.0014074,0.18207,
-0.0088514,-0.46569,-0.37205,-0.00068033,0.0014726,0.18206,
-0.0068235,-0.47074,-0.32884,-0.00051284,0.0015624,0.18208,
0.0073235,-0.64016,-0.25046,-0.0002383,0.0016479,0.18208,
0.023957,-1.0245,-0.13975,-0.00020373,0.0016524,0.18208,
0.026527,-1.4731,0.013983,-0.00033581,0.0016533,0.18209,
0.0094239,-1.851,0.1789,-0.00041497,0.0017146,0.18211,
-0.019663,-2.0987,0.2742,-0.00039303,0.0018011,0.18212,
-0.053752,-2.1822,0.252,-0.00038326,0.0019071,0.18213,
-0.090804,-2.1472,0.15278,-0.00051069,0.0019716,0.18212,
-0.12332,-2.1029,0.053772,-0.0006156,0.0019464,0.1821,
-0.13584,-2.0382,-0.012991,-0.00050712,0.0018911,0.18211,
-0.11935,-1.7972,-0.072709,-0.00031424,0.0018415,0.18211,
-0.084291,-1.3141,-0.15664,-0.00029051,0.001789,0.1821,
-0.052477,-0.71811,-0.2549,-0.00040841,0.0017027,0.1821,
-0.033262,-0.14192,-0.32004,-0.00047064,0.0016052,0.1821,
-0.012549,0.42346,-0.3151,-0.00039768,0.0015657,0.18207,
0.027149,1.0227,-0.24472,-0.00030601,0.0015684,0.18204,
0.079983,1.5883,-0.12923,-0.00031614,0.0015761,0.18202,
0.12216,1.9528,0.026595,-0.0003494,0.001541,0.182,
0.14183,1.9836,0.21476,-0.00032318,0.0015279,0.18198,
0.1481,1.714,0.3949,-0.0003382,0.001577,0.18198,
0.14951,1.3391,0.506,-0.00052357,0.001568,0.18199,
0.14171,1.0441,0.49583,-0.00065458,0.0015246,0.18199,
0.12204,0.86941,0.34691,-0.00049341,0.0015085,0.18199,
0.098739,0.78672,0.11188,-0.00030351,0.0015332,0.18199,
0.077437,0.81018,-0.08039,-0.00033689,0.0015972,0.18198,
0.053594,0.92182,-0.10841,-0.00047576,0.0016212,0.18198,
0.02585,0.98739,0.029101,-0.00047004,0.0016299,0.18197,
0.0023045,0.8896,0.20923,-0.00034285,0.001609,0.18198,
-0.011961,0.67973,0.29979,-0.00027788,0.0015814,0.182,
-0.019969,0.4803,0.25293,-0.00033963,0.0016414,0.18201,
-0.023639,0.30899,0.096982,-0.00039518,0.0017183,0.18202,
-0.023483,0.10517,-0.10262,-0.00038838,0.0017704,0.18199,
-0.026389,-0.1363,-0.25555,-0.00035167,0.0018083,0.18199,
-0.038309,-0.34945,-0.28636,-0.00037229,0.0017653,0.182,
-0.050443,-0.46154,-0.21065,-0.00045884,0.0017347,0.18201,
-0.048105,-0.4207,-0.12929,-0.00054622,0.0017412,0.18201,
-0.032626,-0.23095,-0.10781,-0.00054765,0.0017617,0.182,
-0.019749,9.47E-05,-0.1044,-0.00045872,0.0017415,0.18198,
-0.016833,0.13238,-0.050912,-0.00033033,0.0017271,0.18198,
-0.016456,0.15483,0.043652,-0.00031602,0.001709,0.18199,
-0.013104,0.19522,0.11185,-0.00038218,0.001664,0.18199,
-0.01154,0.33147,0.11651,-0.00040019,0.0016458,0.18198,
-0.015955,0.482,0.0833,-0.00036526,0.0016658,0.18197,
-0.022958,0.53675,0.05818,-0.00034344,0.0016979,0.18196,
-0.028786,0.51289,0.060855,-0.00033045,0.0017104,0.18197,
-0.034474,0.50498,0.084258,-0.00033343,0.0017203,0.18196,
-0.040993,0.54102,0.11957,-0.00041723,0.001709,0.18196,
-0.046293,0.57143,0.16115,-0.00054789,0.0016609,0.18196,
-0.050044,0.56623,0.19422,-0.00057769,0.0016247,0.18195,
-0.056353,0.54575,0.20276,-0.00043297,0.0016512,0.18195,
-0.068726,0.53236,0.19174,-0.00034595,0.0016687,0.18196,
-0.08468,0.53382,0.183,-0.00044346,0.0016284,0.18195,
-0.097405,0.55765,0.18649,-0.0005151,0.0016348,0.18193,
-0.1025,0.59058,0.18902,-0.00040781,0.0017047,0.1819,
-0.10265,0.58419,0.17356,-0.00027537,0.0017818,0.18186,
-0.10439,0.50509,0.13884,-0.00026309,0.0017939,0.18187,
-0.10769,0.37669,0.096425,-0.00036597,0.0017134,0.18189,
-0.10008,0.24572,0.05868,-0.00045145,0.0015746,0.1819,
-0.068056,0.16248,0.035957,-0.00043261,0.0014238,0.18189,
-0.01939,0.2343,0.03135,-0.00036657,0.0013161,0.18188,
0.01298,0.59714,0.023879,-0.00036967,0.0013254,0.18186,
0.00039678,1.1993,-0.023246,-0.00046158,0.0014377,0.18184,
-0.052664,1.6649,-0.11325,-0.00051975,0.0015554,0.18184,
-0.12354,1.5539,-0.19732,-0.00051248,0.0016375,0.18185,
-0.20448,0.778,-0.23543,-0.00046754,0.001722,0.18185,
-0.29088,-0.37375,-0.24803,-0.00040162,0.0017828,0.18185,
-0.34468,-1.5913,-0.27118,-0.00035298,0.0019653,0.18184,
-0.3174,-2.7341,-0.2914,-0.00034559,0.0021981,0.18186,
-0.21639,-3.6873,-0.27127,-0.00034368,0.0023252,0.18186,
-0.10197,-4.2698,-0.21724,-0.00035214,0.0022582,0.18187,
-0.008692,-4.3629,-0.1729,-0.0003897,0.0020475,0.18188,
0.084459,-3.9923,-0.15398,-0.00042188,0.0018848,0.1819,
0.19498,-3.2433,-0.13462,-0.00041115,0.0018842,0.1819,
0.29549,-2.2132,-0.09937,-0.0004195,0.0018892,0.1819,
0.35186,-1.0646,-0.068874,-0.00045323,0.0018172,0.18191,
0.36893,0.00069227,-0.060021,-0.0004642,0.0016437,0.1819,
0.37715,0.86671,-0.052262,-0.00048089,0.0013865,0.18186,
0.3937,1.5345,-0.019624,-0.00050473,0.0012288,0.18185,
0.41281,2.0091,0.019144,-0.00047195,0.0012953,0.18184,
0.41954,2.2257,0.014241,-0.00041449,0.0014458,0.18185,
0.39823,2.1284,-0.047242,-0.00038683,0.0015507,0.18187,
0.33792,1.7772,-0.11642,-0.00036561,0.0015897,0.18187,
0.24357,1.3095,-0.14578,-0.00033879,0.0015997,0.18187,
0.13573,0.80095,-0.15076,-0.00036466,0.0016197,0.18187,
0.031537,0.24219,-0.16989,-0.0004251,0.001677,0.18185,
-0.062542,-0.32242,-0.18173,-0.00047052,0.0017164,0.18184,
-0.13567,-0.73834,-0.11998,-0.00045848,0.0017459,0.18182,
-0.17379,-0.89787,0.018963,-0.00040901,0.0018328,0.1818,
